Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
112,Boris Diaw,PF,27,CHA,82,2906,12.8,0.552,0.266,0.19,5.5,11.9,8.8,18.9,1.1,1.6,17.5,16.2,,2.4,3.8,6.2,0.103,,0.3,1.6,1.9,2.9
113,Yakhouba Diawara,SG,27,MIA,6,44,-3.7,0.25,0.6,0,2.7,8,5.3,9.7,1.2,0,23.1,13.9,,-0.2,0,-0.1,-0.124,,-8,-0.9,-8.9,-0.1
114,Travis Diener,PG,27,TOT,9,51,7.6,0.255,0.7,0.4,0,6.8,3.4,21.8,4,0,0,10.5,,0,0.1,0,0.019,,-3.6,-0.3,-3.9,0
114,Travis Diener,PG,27,IND,4,25,7.9,0.218,0.833,0.333,0,8.8,4.4,22,5.9,0,0,12.1,,0,0,0,-0.005,,-3.6,1.5,-2.1,0
114,Travis Diener,PG,27,POR,5,26,7.3,0.307,0.5,0.5,0,4.8,2.4,21.7,2.1,0,0,8.9,,0,0,0,0.043,,-3.5,-2.1,-5.6,0
115,DeSagana Diop,C,28,CHA,27,262,7.8,0.485,0,0.31,11.2,18.5,15,2.9,1,4.4,26.7,8,,-0.1,0.5,0.4,0.072,,-5,3,-2,0
116,Keyon Dooling,PG,29,NJN,53,971,11.6,0.519,0.485,0.188,0.9,5.7,3.2,24,1.8,0,14.4,19.4,,0.4,0.3,0.7,0.035,,-0.4,-3.8,-4.2,-0.5
117,Joey Dorsey,PF,26,TOT,15,106,9.8,0.455,0,0.6,16.8,29.9,23.2,2.8,1.4,1.4,19.2,13.1,,0,0.1,0.1,0.062,,-5.7,-1.7,-7.4,-0.1
117,Joey Dorsey,PF,26,HOU,7,54,11.5,0.463,0,0.182,22.5,30.8,26.5,5.4,1.9,1.3,25.2,13,,0,0.1,0.1,0.088,,-3.6,0.9,-2.7,0
117,Joey Dorsey,PF,26,SAC,8,52,7.9,0.448,0,1.111,10.9,29,19.8,0,1,1.4,13,13.1,,0,0.1,0,0.035,,-7.8,-4.4,-12.2,-0.1
118,Toney Douglas,PG,23,NYK,56,1087,14.9,0.571,0.448,0.174,4.1,7.2,5.6,16.6,2,0.2,11.6,19.8,,1.8,0.4,2.2,0.097,,1.7,-2.4,-0.8,0.3
119,Chris Douglas-Roberts,SF,23,NJN,67,1730,11.5,0.512,0.094,0.274,2.9,10.7,6.6,9.5,1.7,0.8,13.1,19.6,,-0.2,0.9,0.7,0.02,,-2.9,-1.1,-4,-0.9
120,Goran Dragić,PG,23,PHO,80,1442,14.8,0.566,0.383,0.324,3.2,9.8,6.7,24.1,1.7,0.4,18.3,21.1,,2,0.8,2.8,0.094,,1.6,-1.2,0.4,0.9
121,Jared Dudley,SF,24,PHO,82,1991,13.6,0.612,0.535,0.282,5.9,9.8,8,7.9,2,0.6,11,13.7,,4,1.3,5.3,0.129,,3.3,0.4,3.7,2.9
122,Chris Duhon,PG,27,NYK,67,2072,10.7,0.501,0.572,0.211,1.5,8.4,4.9,25.9,1.5,0.1,18.2,13.1,,1.5,0.5,1.9,0.045,,-0.9,-2,-2.9,-0.5
123,Tim Duncan,C,33,SAS,78,2438,24.7,0.56,0.01,0.346,10.8,26.8,18.9,17.8,1,3.5,10.1,26,,6.4,4.5,10.9,0.215,,2.4,3.2,5.6,4.7
124,Mike Dunleavy,SF,29,IND,67,1486,13.1,0.531,0.423,0.283,1.8,15.6,8.7,11.3,1.3,0.7,10.3,20.7,,0.8,1.5,2.3,0.075,,-0.9,-1,-1.9,0
125,Kevin Durant,SF,21,OKC,82,3239,26.2,0.607,0.21,0.504,3.8,17.9,11,13.5,1.8,1.9,11.7,32,,11.1,5,16.1,0.238,,4.9,0.2,5.1,5.8
126,Wayne Ellington,SG,22,MIN,76,1384,9.6,0.527,0.362,0.156,2.6,10.4,6.4,8.3,0.7,0.3,13.4,17.4,,0.3,0.1,0.4,0.014,,-2.1,-2.6,-4.8,-1
127,Monta Ellis,SG,24,GSW,64,2647,16.7,0.517,0.162,0.276,1.9,9,5.4,21.2,2.6,0.7,13.4,29.5,,0,1.3,1.3,0.023,,-0.1,-1.4,-1.5,0.3
128,Francisco Elson,C,33,TOT,12,66,5.5,0.349,0,0.333,10,14.5,12.1,4.3,0.8,0,5.5,12.5,,0,0.1,0,0.022,,-6,-0.8,-6.8,-0.1
128,Francisco Elson,C,33,MIL,11,62,5.4,0.36,0,0.154,8.7,15.4,11.9,4.6,0.8,0,6.7,10.9,,0,0.1,0.1,0.044,,-5.8,0.1,-5.8,-0.1
128,Francisco Elson,C,33,PHI,1,4,6.3,0.301,0,1.5,29,0,14.7,0,0,0,0,37.8,,0,0,0,-0.326,,-9,-14.5,-23.5,0
129,Maurice Evans,SF,31,ATL,79,1317,12.2,0.539,0.43,0.155,5.2,8.5,6.8,5.5,1.4,1,4.5,15.4,,2.1,1.1,3.1,0.114,,0.7,-1.4,-0.7,0.4
130,Reggie Evans,PF,29,TOR,28,311,11.4,0.498,0,0.87,11.7,27.7,19.9,3.7,2.3,1,18.7,17.2,,-0.1,0.3,0.2,0.033,,-4.1,-0.8,-4.9,-0.2
131,Tyreke Evans,SG,20,SAC,72,2677,18.2,0.529,0.121,0.399,2.8,13.6,8.1,26.1,2.1,0.7,13.6,26.2,,3.3,2.1,5.4,0.097,,1.6,0,1.6,2.5
132,Jordan Farmar,PG,23,LAL,82,1474,12.3,0.535,0.445,0.165,1.1,8.8,5,13.4,1.8,0.6,11.5,19,,1,1.8,2.8,0.093,,-0.5,-1,-1.4,0.2
133,Raymond Felton,PG,25,CHA,80,2643,15.2,0.525,0.184,0.204,2.5,10.5,6.6,29.5,2.5,0.7,15.4,19.2,,2.5,4,6.5,0.118,,0.5,1.1,1.6,2.4
134,Rudy Fernández,SG,24,POR,62,1441,13.1,0.54,0.629,0.232,3,11.2,7,13.8,2.4,0.6,13.4,17.7,,1.4,1.6,3,0.101,,1.5,0.3,1.8,1.4
135,Kyrylo Fesenko,C,23,UTA,49,408,9.7,0.533,0.011,0.6,9.8,16.1,13.1,5.3,0.8,3.7,16.7,15.8,,0.1,0.5,0.6,0.07,,-3.6,0.6,-2.9,-0.1
136,Michael Finley,SF,36,TOT,46,709,9,0.53,0.446,0.082,1,10.7,6,9.2,0.7,0.6,9.9,13.8,,0.3,0.7,1,0.066,,-1.9,-0.7,-2.6,-0.1
136,Michael Finley,SF,36,SAS,25,395,6.5,0.461,0.423,0.093,1.5,9.6,5.6,6.8,0.8,0.7,11.4,13.2,,-0.2,0.4,0.2,0.026,,-3.4,-0.2,-3.7,-0.2
136,Michael Finley,SF,36,BOS,21,314,12.1,0.608,0.471,0.069,0.4,12.2,6.4,12.2,0.7,0.5,8.2,14.6,,0.4,0.3,0.8,0.115,,0,-1.3,-1.3,0.1
137,Derek Fisher,PG,35,LAL,82,2227,9.3,0.499,0.401,0.237,1.3,7.2,4.3,12.9,2.1,0.3,11.2,14,,1.2,2.7,3.9,0.085,,-1.2,0.4,-0.8,0.7
138,Jonny Flynn,PG,20,MIN,81,2339,13,0.511,0.226,0.284,1.1,8.1,4.6,24.7,1.8,0.1,17.9,24.2,,-0.6,0.7,0.1,0.002,,-1.2,-2.5,-3.6,-1
139,T.J. Ford,PG,26,IND,47,1189,13.4,0.507,0.12,0.323,3.7,10,6.8,24.8,1.8,0.7,15.9,21,,0.3,1.1,1.4,0.058,,-1.5,-0.3,-1.8,0.1
140,Jeff Foster,C,33,IND,16,255,9.6,0.49,0.022,0.196,14.4,20.3,17.3,12.1,0.6,1.1,21.9,11.1,,0.2,0.3,0.4,0.085,,-2.6,1.3,-1.3,0
141,Randy Foye,PG,26,WAS,70,1667,13.2,0.516,0.294,0.234,1.1,8,4.5,22.6,1,0.5,12.1,21.1,,1.6,0.7,2.2,0.064,,0.1,-2.6,-2.5,-0.2
142,Channing Frye,C,26,PHO,81,2190,15,0.598,0.558,0.172,3.6,17.6,11,7.4,1.5,2.4,8.8,16.7,,4.3,2.2,6.4,0.141,,2.8,0.9,3.7,3.2
143,Dan Gadzuric,C,31,MIL,32,314,10.5,0.44,0,0.281,13.1,20.5,16.6,6,1.5,3.3,13,16.6,,-0.1,0.6,0.5,0.077,,-4.5,2.2,-2.4,0
144,Sundiata Gaines,PG,23,UTA,32,217,17.3,0.518,0.317,0.561,3.4,12.2,7.9,28,2.8,0,12,24,,0.3,0.3,0.5,0.121,,1.2,-1.1,0.1,0.1
145,Danilo Gallinari,SF,21,NYK,81,2747,14.8,0.575,0.526,0.331,2.6,14,8.2,7.6,1.4,1.6,9.4,19.3,,4.1,1.5,5.6,0.098,,1.3,-1,0.2,1.6
146,Francisco García,SG,28,SAC,25,575,12.4,0.55,0.335,0.097,2.2,11.1,6.6,12.1,0.9,2.4,10.3,15.7,,0.6,0.3,1,0.081,,-0.7,-0.4,-1.1,0.1
147,Kevin Garnett,PF,33,BOS,69,2060,19.4,0.569,0.006,0.286,4.8,24.8,15.1,15.7,1.7,2.2,10.4,22.1,,3.6,3.8,7.3,0.171,,0,2.6,2.6,2.4
148,Marc Gasol,C,25,MEM,69,2469,19.3,0.617,0.002,0.578,9.8,20.5,15.1,10.2,1.4,3.4,14.2,16.9,,5.9,2.5,8.4,0.164,,2.1,2.3,4.3,3.9
149,Pau Gasol,C,29,LAL,65,2403,22.9,0.593,0.006,0.429,11.4,22.7,17.1,15,0.8,3.5,12.5,21.4,,6.8,4.2,11,0.22,,2.4,3,5.4,4.5
150,Rudy Gay,SF,23,MEM,80,3175,16.2,0.535,0.157,0.311,4.2,13.2,8.7,7.8,1.9,1.5,10.3,22.5,,4,2.4,6.4,0.096,,0.7,-0.2,0.4,1.9
151,Alonzo Gee,SG,22,WAS,11,182,16.2,0.564,0.153,0.492,9.3,11.6,10.4,6.4,2,0.4,12.2,20.4,,0.3,0.1,0.4,0.108,,0.2,-1.6,-1.4,0
152,Devean George,SF,32,GSW,45,761,11.6,0.56,0.597,0.112,3,13.8,8.3,5.8,2.6,0.9,6.5,13,,0.8,0.5,1.3,0.084,,0,-0.6,-0.6,0.3
153,Daniel Gibson,PG,23,CLE,56,1068,11.3,0.613,0.556,0.183,1.5,6.4,4.1,9.8,1.2,0.5,11.1,14.2,,1.6,1,2.6,0.117,,0.8,-1.2,-0.4,0.4
154,Taj Gibson,PF,24,CHI,82,2204,13.8,0.521,0,0.278,11.6,19.2,15.4,5,1.2,3.6,13.9,16.7,,1.2,3.5,4.7,0.103,,-2.3,1.8,-0.6,0.8
155,J.R. Giddens,SF,24,TOT,32,239,9.2,0.492,0.167,0.383,7.7,17.2,12.5,8.2,1.9,0.6,19.5,16.7,,-0.1,0.3,0.1,0.021,,-4.4,-0.2,-4.7,-0.2
155,J.R. Giddens,SF,24,BOS,21,99,7.3,0.457,0.095,0.571,5.1,19.3,12.4,8.9,2.1,0.8,21,15.8,,-0.1,0.2,0,0.015,,-6.1,1.1,-5,-0.1
155,J.R. Giddens,SF,24,NYK,11,140,10.5,0.513,0.205,0.282,9.6,15.7,12.6,7.7,1.8,0.5,18.6,17.4,,0,0.1,0.1,0.026,,-3.3,-1.2,-4.5,-0.1
156,Trey Gilder,SF,25,MEM,2,5,30.9,1,0,0,0,23.4,11.7,0,10.3,0,0,8.8,,0,0,0,0.336,,3.8,3.8,7.6,0
157,Manu Ginóbili,SG,32,SAS,75,2150,22.5,0.584,0.388,0.393,3.8,11.6,7.7,28.2,2.5,0.8,12.7,25.8,,6.5,3.2,9.7,0.216,,5.6,0.7,6.3,4.5
158,Ryan Gomes,SF,27,MIN,76,2210,12.1,0.528,0.272,0.172,3.8,14,8.8,8.8,1.4,0.5,10.8,17.4,,1.5,0.9,2.4,0.052,,-0.8,-0.9,-1.7,0.2
159,Drew Gooden,C-PF,28,TOT,70,1755,16.9,0.547,0.013,0.359,13.7,21.9,17.8,4.4,1.2,2.5,13.4,21,,2.3,2.2,4.4,0.121,,-1.6,-0.3,-1.9,0
159,Drew Gooden,C,28,DAL,46,1030,16.1,0.528,0.018,0.342,13.9,21.2,17.6,4,1.3,3.6,12.7,19.8,,1.1,1.6,2.7,0.125,,-2.1,0.7,-1.3,0.2
159,Drew Gooden,PF,28,LAC,24,725,18,0.572,0.008,0.38,13.4,22.8,18.1,5,1.1,0.8,14.3,22.6,,1.1,0.6,1.7,0.114,,-1,-1.7,-2.8,-0.1
160,Ben Gordon,SG,26,DET,62,1730,14,0.534,0.335,0.329,1.7,7,4.2,16.7,1.5,0.3,12.9,24.5,,1.8,0.4,2.1,0.059,,1,-3.1,-2.1,-0.1
161,Eric Gordon,SG,21,LAC,62,2229,14.1,0.571,0.409,0.381,1.3,7.1,4.2,13.8,1.6,0.5,13.6,21.5,,2.3,0.9,3.2,0.069,,1.3,-1.7,-0.5,0.9
162,Marcin Gortat,C,25,ORL,81,1088,13.9,0.563,0.013,0.33,11.5,24.3,18.1,2.4,0.8,4.8,15,13,,1.2,2.2,3.4,0.151,,-3,2.5,-0.5,0.4
163,Joey Graham,SF,27,DEN,63,759,10.6,0.568,0.064,0.361,6,12.7,9.3,4.5,1.5,0.7,15.5,16.2,,0.5,0.6,1.1,0.072,,-2.5,-1.1,-3.6,-0.3
164,Stephen Graham,SG,27,CHA,70,804,11.2,0.551,0.208,0.271,3.7,16.3,10.1,5,1.3,1,11.8,17.6,,0.4,1.2,1.6,0.094,,-3.1,-0.6,-3.7,-0.3
165,Danny Granger,SF,26,IND,62,2278,19.8,0.564,0.385,0.376,3.2,13.3,8.2,13.6,2,1.6,10.6,28.7,,3.5,2.7,6.2,0.131,,3.1,-0.4,2.7,2.7
166,Aaron Gray,C,25,TOT,32,311,16.6,0.551,0,0.341,16.7,23.1,19.8,10.6,1.5,2.7,16,16.4,,0.5,0.4,0.9,0.142,,-0.6,1.3,0.7,0.2
166,Aaron Gray,C,25,CHI,8,50,7,0.374,0,0.333,11.3,24.1,17.8,6.5,0,0,4,22.5,,-0.1,0.1,0,-0.013,,-6.6,-3.7,-10.2,-0.1
166,Aaron Gray,C,25,NOH,24,261,18.4,0.612,0,0.344,17.7,22.9,20.2,11.4,1.8,3.2,19.5,15.3,,0.6,0.3,0.9,0.172,,0.5,2.2,2.8,0.3
167,Danny Green,SG,22,CLE,20,115,12.3,0.48,0.564,0.154,8.7,8.9,8.8,6.7,2.7,2,10.7,18.9,,0,0.2,0.2,0.083,,-0.6,-0.1,-0.8,0
168,Jeff Green,PF,23,OKC,82,3043,13.8,0.53,0.292,0.208,4.3,13.9,9.2,7.2,1.8,1.8,10.4,19.2,,2.5,4.2,6.6,0.105,,0,1.1,1.1,2.4
169,Willie Green,SG,28,PHI,73,1553,12.8,0.538,0.25,0.21,1.5,8.4,4.9,15.8,1.1,0.6,10.1,19.4,,1.8,0.3,2.2,0.067,,-0.3,-3,-3.3,-0.5
170,Donté Greene,SF,21,SAC,76,1630,11.6,0.526,0.331,0.253,3.7,12.9,8.2,6.8,1.3,2.4,13.1,19.2,,0.3,1.2,1.5,0.044,,-1.8,-0.6,-2.4,-0.2
171,Taylor Griffin,SF,23,PHO,8,32,5.2,0.425,0.2,0.4,0,6.7,3.5,4.3,0,4.4,7.8,17.6,,0,0,0,-0.039,,-5.8,-1.4,-7.3,0
172,Hamed Haddadi,C,24,MEM,36,240,7.2,0.441,0.048,0.306,12.6,23.9,18.2,5.9,0.2,4.4,22.1,16.5,,-0.2,0.2,0,-0.002,,-5.7,0.1,-5.6,-0.2
173,Malik Hairston,SG,22,SAS,47,317,11.6,0.555,0.145,0.395,4.9,13.1,9.1,7.5,0.7,2,11,14.5,,0.3,0.4,0.7,0.107,,-2.3,0.3,-2,0
174,Marcus Haislip,SF,29,SAS,10,44,15.4,0.539,0.238,0.238,10.9,15.7,13.3,0,0,3.3,11.5,27.3,,0,0.1,0.1,0.065,,-4.2,-6.3,-10.5,-0.1
175,Richard Hamilton,SG,31,DET,46,1552,14.9,0.505,0.192,0.336,2.2,7.7,4.8,23.5,1,0.2,12.3,27.9,,1.2,0.1,1.4,0.043,,0.9,-3.4,-2.5,-0.2
176,Tyler Hansbrough,PF,24,IND,29,511,14.6,0.448,0.018,0.502,12.7,16.8,14.7,9,1.6,1.1,7.1,25.5,,0.1,0.6,0.7,0.07,,-3,-1.2,-4.2,-0.3
177,James Harden,SG,20,OKC,76,1738,14,0.551,0.429,0.415,3.2,12.7,8.1,12.3,2.4,0.9,13.4,20.4,,2,2.5,4.5,0.124,,0.7,0.3,1,1.3
178,Al Harrington,PF,29,NYK,72,2195,16.8,0.546,0.397,0.308,4.5,16.7,10.5,8.6,1.4,0.9,10.1,26.8,,2.2,1.3,3.5,0.077,,0.7,-2.6,-1.9,0.1
179,Devin Harris,PG,26,NJN,64,2221,16.2,0.512,0.245,0.437,1.2,9.7,5.3,34.6,1.9,0.6,14.7,25.5,,1.5,1.2,2.7,0.057,,1.5,-2,-0.5,0.8
180,Mike Harris,PF,26,TOT,13,96,7.2,0.416,0.033,0.367,11.5,17.3,14.3,4.8,2.7,0.8,20.5,20.2,,-0.2,0.1,-0.1,-0.037,,-6.9,-0.6,-7.5,-0.1
180,Mike Harris,PF,26,HOU,8,82,6.4,0.404,0.037,0.333,12.1,16,14,5.6,2.5,0.9,22.5,21.6,,-0.2,0.1,-0.1,-0.073,,-7.4,-0.2,-7.6,-0.1
180,Mike Harris,PF,26,WAS,5,14,11.9,0.515,0,0.667,8.1,25,16.4,0,3.7,0,0,12.6,,0,0,0.1,0.179,,-4,-2.7,-6.7,0
181,Jason Hart,PG,31,TOT,5,22,8.7,0.5,0,0,0,10.9,5.3,36.4,4.6,3.5,60,10.3,,0,0,0,-0.003,,-7.6,0.4,-7.2,0
181,Jason Hart,PG,31,MIN,1,5,9.3,0,0,0,0,0,0,25.5,10,0,0,8.7,,0,0,0,-0.028,,-8.4,0.7,-7.7,0
181,Jason Hart,PG,31,NOH,4,17,8.5,1,0,0,0,14.1,6.9,39.6,3,4.5,75,10.8,,0,0,0,0.004,,-7.3,0.3,-7,0
182,Udonis Haslem,PF,29,MIA,78,2177,14.6,0.538,0,0.305,9.1,24.8,17,3.9,0.7,0.9,9.5,17.1,,2.8,3.2,6,0.132,,-2.3,-0.3,-2.6,-0.3
183,Trenton Hassell,SF,30,NJN,52,1106,6.5,0.465,0.023,0.315,5.6,10.5,7.9,7.2,0.8,0.6,15.9,12.3,,-0.4,0.3,-0.1,-0.003,,-4.5,-0.7,-5.2,-0.9
184,Spencer Hawes,C,21,SAC,72,1904,13.8,0.507,0.131,0.159,8.6,17.7,13.1,13.2,0.9,3.2,15.5,19.6,,0.5,1.6,2.1,0.054,,-1.4,1.1,-0.3,0.8
185,Chuck Hayes,C,26,HOU,82,1773,11.7,0.5,0,0.201,9.4,21.1,15,11.4,2.1,1.8,17.1,10.8,,1.2,2.4,3.6,0.098,,-2.1,3.3,1.2,1.4
186,Jarvis Hayes,SF,28,NJN,45,1033,9.7,0.521,0.546,0.055,1,11.5,6,6.7,1.5,0.6,7.7,16.2,,0.3,0.5,0.8,0.038,,-1.1,-1.8,-2.9,-0.2
187,Brendan Haywood,C,30,TOT,77,2355,16.1,0.588,0.002,0.499,13.5,21.5,17.5,2.8,0.6,5.1,14.2,13.5,,3.7,3,6.7,0.137,,-1,1.8,0.7,1.6
187,Brendan Haywood,C,30,WAS,49,1614,16.2,0.591,0,0.472,14.1,22.2,18.1,1.7,0.6,4.8,14.2,13.2,,2.6,1.9,4.5,0.133,,-1,1.2,0.2,0.9
187,Brendan Haywood,C,30,DAL,28,741,16.1,0.582,0.006,0.558,12.2,19.9,16.1,5,0.6,5.8,14.1,14,,1.1,1.1,2.2,0.144,,-1.1,3,1.9,0.7
188,Luther Head,SG,27,IND,47,813,11.5,0.53,0.338,0.186,0.8,10,5.4,14.8,1.1,0.8,13.8,21.2,,-0.1,0.6,0.6,0.034,,-2.2,-1.9,-4.1,-0.4
189,Gerald Henderson,SG,22,CHA,43,355,9.7,0.453,0.183,0.452,5.2,13.3,9.3,6,1.5,2.1,10.1,18.2,,-0.1,0.5,0.4,0.056,,-4.7,-0.1,-4.7,-0.2
190,Roy Hibbert,C,23,IND,81,2035,16.2,0.537,0.008,0.286,9.4,15.5,12.4,13.5,0.7,4.6,14.1,22.2,,1.6,2.5,4.1,0.098,,-1.4,1.8,0.3,1.2
191,J.J. Hickson,PF,21,CLE,81,1691,15.2,0.58,0.002,0.312,8.2,19.5,14.1,3.9,1.1,1.8,13.4,18.9,,1.8,2.5,4.3,0.123,,-2.3,-0.3,-2.6,-0.2
192,Nenê Hilário,C,27,DEN,82,2755,18.9,0.631,0.003,0.58,7,19.1,13.1,11.6,2.1,2.2,12.2,16.5,,7.1,3.7,10.8,0.188,,2.1,2.5,4.7,4.6
193,George Hill,PG,23,SAS,78,2276,14.7,0.572,0.255,0.321,2.2,8.2,5.3,15.5,1.6,0.8,10.7,19,,4.1,2.6,6.7,0.142,,1.3,0.2,1.5,2
194,Grant Hill*,SF,37,PHO,81,2430,14,0.561,0.114,0.357,3.6,16.3,10.3,11.2,1.2,1,11.7,16.8,,3.7,1.8,5.5,0.109,,0.3,0.9,1.1,1.9
195,Jordan Hill,PF,22,TOT,47,624,15,0.528,0.01,0.338,13.5,18.7,16,5.2,1.1,2.5,11.5,18.7,,0.8,0.6,1.4,0.105,,-2.3,-0.8,-3.1,-0.2
195,Jordan Hill,PF,22,NYK,24,252,14,0.479,0.022,0.228,14.2,13.3,13.8,4.5,2,2.7,10.6,20.3,,0.1,0.2,0.3,0.059,,-3.2,-1.2,-4.4,-0.2
195,Jordan Hill,PF,22,HOU,23,372,15.7,0.567,0,0.431,13.1,22.4,17.6,5.6,0.5,2.3,12.2,17.6,,0.6,0.4,1,0.135,,-1.7,-0.5,-2.2,0
196,Kirk Hinrich,SG,29,CHI,74,2481,11.6,0.501,0.372,0.15,1.1,10.4,5.8,20.5,1.8,0.7,12.3,16.6,,1.2,2.8,4,0.077,,-0.3,0.3,0,1.2
197,Jrue Holiday,PG,19,PHI,73,1767,12.3,0.526,0.306,0.165,3.7,9.1,6.4,24.4,2.3,0.8,21.9,18.4,,0.2,1,1.2,0.032,,-0.8,-1,-1.8,0.1
198,Ryan Hollins,C,25,MIN,73,1223,11,0.6,0.003,0.521,7.1,11.9,9.5,6.4,0.8,2.3,20.3,16.6,,0.8,0.5,1.2,0.048,,-2.6,-0.7,-3.3,-0.4
199,Al Horford,C,23,ATL,81,2845,19.4,0.594,0.001,0.319,9.6,23.3,16.4,10.4,1.1,2.4,11.2,17.6,,6.9,3.9,10.9,0.183,,1.5,1.9,3.3,3.8
200,Eddie House,PG-SG,31,TOT,68,1217,10.5,0.495,0.499,0.114,1.3,9.3,5.3,11,1.7,0.5,9,20,,0,1.1,1.1,0.042,,-1.4,-1.8,-3.2,-0.4
200,Eddie House,PG,31,BOS,50,846,11.9,0.527,0.519,0.124,1,8.7,5,9.2,1.7,0.7,7.4,20.3,,0.4,1,1.4,0.081,,-0.3,-1.6,-1.9,0
200,Eddie House,SG,31,NYK,18,371,7.3,0.416,0.451,0.09,1.8,10.6,6.1,14.9,1.7,0,12.6,19.3,,-0.5,0.1,-0.4,-0.047,,-3.8,-2.3,-6.1,-0.4
201,Dwight Howard,C,24,ORL,82,2843,24,0.63,0.008,0.978,12,31.3,22,8.7,1.4,6,18.7,23.9,,6.1,7.1,13.2,0.223,,0.4,5,5.5,5.4
202,Josh Howard,SF,29,TOT,35,918,12.7,0.496,0.222,0.358,3.8,11.8,7.8,8.5,1.5,0.9,9.3,24.8,,0.2,0.9,1,0.054,,-1.8,-1.5,-3.3,-0.3
202,Josh Howard,SF,29,DAL,31,827,12,0.492,0.219,0.348,3.6,11.8,7.8,8.5,1.4,0.8,9.8,24.3,,0,0.8,0.8,0.045,,-2.1,-1.4,-3.5,-0.3
202,Josh Howard,SF,29,WAS,4,91,19.2,0.529,0.239,0.435,5,11.6,8.2,8.2,1.7,1.7,5.2,28.8,,0.2,0.1,0.3,0.139,,1.3,-3.1,-1.9,0
203,Juwan Howard,C,36,POR,73,1632,10,0.538,0.003,0.187,8.1,17.3,12.7,5.9,0.9,0.5,15.1,13.9,,1.1,1.6,2.6,0.077,,-2.1,0.3,-1.7,0.1
204,Lester Hudson,PG,25,TOT,25,131,13.2,0.494,0.302,0.245,6.4,9.9,8.2,15.7,3.2,1.8,19.3,25,,-0.1,0.2,0.1,0.029,,-2.4,-0.2,-2.6,0
204,Lester Hudson,PG,25,BOS,16,70,8.7,0.533,0.278,0.333,5.4,8.5,7,17.1,2.2,2.3,30.4,19.9,,-0.1,0.1,0,0.003,,-4.7,0.7,-4.1,0
204,Lester Hudson,PG,25,MEM,9,61,18.3,0.473,0.314,0.2,7.6,11.5,9.6,14.1,4.2,1.2,11.6,30.9,,0,0.1,0.1,0.06,,0.4,-1.2,-0.9,0
205,Larry Hughes,SG,31,TOT,45,1115,12,0.472,0.36,0.293,2.4,12.4,7.3,18.9,2.4,1,14.7,20.9,,-0.3,1,0.7,0.03,,-2,-0.2,-2.2,-0.1
205,Larry Hughes,SG,31,NYK,31,820,12.3,0.473,0.348,0.283,2.2,13.3,7.6,20.1,2.5,1,15.1,20.4,,-0.2,0.6,0.4,0.023,,-2,-0.2,-2.2,0
205,Larry Hughes,SG,31,CHA,14,295,11.1,0.467,0.393,0.318,2.9,10,6.5,15.8,2.2,1.1,13.5,22.2,,-0.1,0.4,0.3,0.051,,-2.1,-0.2,-2.3,0
206,Kris Humphries,PF,24,TOT,69,1221,15.1,0.495,0.002,0.466,11,25.1,17.8,4.5,1.5,2.9,11.8,21,,0.3,1.6,1.9,0.074,,-4.1,-0.5,-4.5,-0.8
206,Kris Humphries,PF,24,DAL,25,315,14.8,0.487,0,0.383,14,20.5,17.3,3.6,1.2,2.6,8.8,21.5,,0.2,0.4,0.6,0.097,,-3.3,-1.2,-4.5,-0.2
206,Kris Humphries,PF,24,NJN,44,906,15.1,0.498,0.003,0.498,10,26.7,18,4.8,1.7,3,12.9,20.8,,0.1,1.1,1.3,0.066,,-4.4,-0.2,-4.6,-0.6
207,Chris Hunter,C,25,GSW,60,783,12.2,0.546,0.018,0.318,7.9,16,11.9,6.7,0.8,3.2,10.8,15.2,,0.9,0.4,1.3,0.08,,-2.5,-0.6,-3.1,-0.2
208,Lindsey Hunter,PG,39,CHI,13,122,-2.2,0.21,0.433,0.067,0.9,11.7,6.4,10.1,0.4,0,11.5,12.8,,-0.4,0.1,-0.3,-0.117,,-8.7,-1.4,-10.1,-0.2
209,Othello Hunter,SF,23,ATL,7,33,7.9,0.4,0,0.333,21,21.4,21.2,0,0,2.3,17.9,23.4,,-0.1,0,0,-0.031,,-9.2,-7.2,-16.5,-0.1
210,Steven Hunter,C,28,MEM,21,158,11.6,0.45,0,0.837,13.3,17.8,15.5,0,0.3,4.8,13.3,18.8,,-0.1,0.1,0.1,0.018,,-6.6,-4.2,-10.9,-0.4
211,Serge Ibaka,PF,20,OKC,73,1323,15.2,0.562,0.005,0.249,12.3,21.9,17.2,1.2,1,5.5,14.2,16.2,,1.3,2.4,3.7,0.134,,-3.1,0.8,-2.4,-0.1
212,Andre Iguodala,SF,26,PHI,82,3193,17.8,0.535,0.271,0.384,3,16.8,9.8,23.7,2.3,1.4,14.3,21.8,,4,2.8,6.7,0.101,,1.9,0.8,2.7,3.8
213,Zydrunas Ilgauskas,C,34,CLE,64,1339,11.9,0.491,0.053,0.231,10.7,19.6,15.3,5.6,0.5,2.9,11.6,19,,0.5,2,2.5,0.088,,-3.3,0.2,-3.2,-0.4
